Date,close
2016-11-29,222.23338317871097
2016-11-30,227.9224853515625
2016-12-01,225.4274444580078
2016-12-02,223.3207244873047
2016-12-05,229.805908203125
2016-12-06,231.66990661621097
2016-12-07,230.71847534179688
2016-12-08,236.0192413330078
2016-12-09,236.8347320556641
2016-12-12,231.5727996826172
2016-12-13,234.29115295410156
2016-12-14,232.24269104003903
2016-12-15,230.1262664794922
2016-12-16,229.52435302734375
2016-12-19,229.07777404785156
2016-12-20,222.728515625
2016-12-21,221.02957153320312
2016-12-22,218.6607360839844
2016-12-23,218.37918090820312
2016-12-26,213.87452697753903
2016-12-27,219.0199432373047
2016-12-28,216.1171417236328
2016-12-29,222.96153259277344
2016-12-30,224.54397583007812
2017-01-02,222.2528076171875
2017-01-03,225.7963409423828
2017-01-04,225.84490966796875
2017-01-05,234.98043823242188
2017-01-06,242.0772399902344
2017-01-09,243.91212463378903
2017-01-10,245.5430908203125
2017-01-11,255.88246154785156
2017-01-12,257.36785888671875
2017-01-13,255.9213104248047
2017-01-16,257.9988708496094
2017-01-17,257.0377502441406
2017-01-18,261.3385314941406
2017-01-19,261.6394958496094
2017-01-20,263.81414794921875
2017-01-23,268.5227355957031
2017-01-24,263.85302734375
2017-01-25,273.153564453125
2017-01-27,271.5905456542969
2017-01-30,269.6973876953125
2017-01-31,271.0566101074219
2017-02-01,274.3768615722656
2017-02-02,269.3091125488281
2017-02-03,271.4060974121094
2017-02-06,271.5323181152344
2017-02-07,271.2119140625
2017-02-08,273.82342529296875
2017-02-09,273.4254150390625
2017-02-10,274.32830810546875
2017-02-13,282.094970703125
2017-02-14,282.92987060546875
2017-02-15,277.84271240234375
2017-02-16,279.00775146484375
2017-02-17,279.774658203125
2017-02-20,277.51263427734375
2017-02-21,281.4930725097656
2017-02-22,280.9493713378906
2017-02-23,280.91058349609375
2017-02-27,276.0855407714844
2017-02-28,282.0658264160156
2017-03-01,282.4444580078125
2017-03-02,276.6291809082031
2017-03-03,278.3863830566406
2017-03-06,283.77447509765625
2017-03-07,281.1921081542969
2017-03-08,286.2889709472656
2017-03-09,284.5025939941406
2017-03-10,287.6286926269531
2017-03-14,297.4147033691406
2017-03-15,296.89044189453125
2017-03-16,296.6768798828125
2017-03-17,292.7838134765625
2017-03-20,294.30804443359375
2017-03-21,288.2889099121094
2017-03-22,285.5899658203125
2017-03-23,294.8614196777344
2017-03-24,296.89044189453125
2017-03-27,296.6768798828125
2017-03-28,298.0166320800781
2017-03-29,299.9776916503906
2017-03-30,301.375732421875
2017-03-31,300.32720947265625
2017-04-03,298.7933044433594
2017-04-05,304.3561706542969
2017-04-06,303.8222351074219
2017-04-07,302.23004150390625
2017-04-10,310.5889587402344
2017-04-11,313.5305480957031
2017-04-12,316.77313232421875
2017-04-13,313.85089111328125
2017-04-17,312.7247619628906
2017-04-18,311.8121643066406
2017-04-19,311.7247619628906
2017-04-20,300.01654052734375
2017-04-21,299.8223876953125
2017-04-24,301.79315185546875
2017-04-25,302.3077392578125
2017-04-26,307.1813049316406
2017-04-27,318.8992614746094
2017-04-28,316.5401306152344
2017-05-02,317.24884033203125
2017-05-03,317.06439208984375
2017-05-04,315.8799743652344
2017-05-05,312.36553955078125
2017-05-08,313.66644287109375
2017-05-09,311.1520080566406
2017-05-10,310.35589599609375
2017-05-11,306.2590026855469
2017-05-12,287.968505859375
2017-05-15,285.8229675292969
2017-05-16,288.0267333984375
2017-05-17,282.4444580078125
2017-05-18,272.05657958984375
2017-05-19,277.6776428222656
2017-05-22,272.9594421386719
2017-05-23,272.44488525390625
2017-05-24,276.6971435546875
2017-05-25,284.3084716796875
2017-05-26,290.00726318359375
2017-05-29,281.5317687988281
2017-05-30,281.5415344238281
2017-05-31,280.1713562011719
2017-06-01,282.7649230957031
2017-06-02,290.03662109375
2017-06-05,298.218505859375
2017-06-06,294.81268310546875
2017-06-07,292.385498046875
2017-06-08,288.95025634765625
2017-06-09,291.41656494140625
2017-06-12,290.39874267578125
2017-06-13,292.4050598144531
2017-06-14,283.6261291503906
2017-06-15,283.0683288574219
2017-06-16,282.5495910644531
2017-06-19,280.0930480957031
2017-06-20,283.2444763183594
2017-06-21,280.43560791015625
2017-06-22,284.21337890625
2017-06-23,280.964111328125
2017-06-27,277.06890869140625
2017-06-28,283.76318359375
2017-06-29,281.5709228515625
2017-06-30,286.4643859863281
2017-07-03,292.18975830078125
2017-07-04,290.68255615234375
2017-07-05,294.77349853515625
2017-07-06,294.401611328125
2017-07-07,294.7343444824219
2017-07-10,296.1338806152344
2017-07-11,296.50579833984375
2017-07-12,296.6330261230469
2017-07-13,309.6594543457031
2017-07-14,306.2536315917969
2017-07-17,302.89666748046875
2017-07-18,304.922607421875
2017-07-19,307.3399658203125
2017-07-20,307.623779296875
2017-07-21,308.8080139160156
2017-07-24,311.8615417480469
2017-07-25,316.6767272949219
2017-07-26,335.0958251953125
2017-07-27,349.5609436035156
2017-07-28,360.5223083496094
2017-07-31,354.1901550292969
2017-08-01,357.6645202636719
2017-08-02,358.0070495605469
2017-08-03,349.48260498046875
2017-08-04,353.88677978515625
2017-08-07,352.30126953125
2017-08-08,345.1959228515625
2017-08-09,340.8896789550781
2017-08-10,338.6484375
2017-08-11,340.4688415527344
2017-08-14,348.12225341796875
2017-08-16,344.8631896972656
2017-08-17,340.21435546875
2017-08-18,336.81829833984375
2017-08-21,336.0255432128906
2017-08-22,335.2817077636719
2017-08-23,337.3076477050781
2017-08-24,336.5638427734375
2017-08-28,343.19940185546875
2017-08-29,336.9748840332031
2017-08-30,342.9547119140625
2017-08-31,343.1406555175781
2017-09-01,347.7209777832031
2017-09-04,345.3036193847656
2017-09-05,348.07330322265625
2017-09-06,351.14642333984375
2017-09-07,352.33062744140625
2017-09-08,350.177490234375
2017-09-11,360.56146240234375
2017-09-12,362.264404296875
2017-09-13,359.9644775390625
2017-09-14,362.4209899902344
2017-09-15,361.148681640625
2017-09-18,363.9085998535156
2017-09-19,365.3472900390625
2017-09-20,368.00933837890625
2017-09-21,369.0173950195313
2017-09-22,352.9667663574219
2017-09-25,351.93914794921875
2017-09-26,353.0646667480469
2017-09-27,345.6755065917969
2017-09-28,343.32659912109375
2017-09-29,342.5436706542969
2017-10-03,343.5712890625
2017-10-04,348.2201232910156
2017-10-05,351.7923583984375
2017-10-06,358.0070495605469
2017-10-09,362.9984130859375
2017-10-10,364.955810546875
2017-10-11,355.2667236328125
2017-10-12,357.6155700683594
2017-10-13,361.8240051269531
2017-10-16,359.8666076660156
2017-10-17,365.5919494628906
2017-10-18,354.67950439453125
2017-10-19,350.177490234375
2017-10-23,346.3605651855469
2017-10-24,340.1947937011719
2017-10-25,319.935791015625
2017-10-26,324.1441955566406
2017-10-27,300.5086669921875
2017-10-30,308.1424865722656
2017-10-31,307.5552673339844
2017-11-01,312.00836181640625
2017-11-02,313.62322998046875
2017-11-03,319.00604248046875
2017-11-06,312.8402404785156
2017-11-07,305.05963134765625
2017-11-08,297.327880859375
2017-11-09,298.1597900390625
2017-11-10,297.57257080078125
2017-11-13,297.2789611816406
2017-11-14,296.1045227050781
2017-11-15,294.53863525390625
2017-11-16,294.88116455078125
2017-11-17,299.5788879394531
2017-11-20,306.6744689941406
2017-11-21,305.6468200683594
2017-11-22,303.1511535644531
2017-11-23,306.5765686035156
2017-11-24,306.3808288574219
2017-11-27,308.5828857421875
2017-11-28,308.289306640625
2017-11-29,306.2340393066406
2017-11-30,300.36187744140625
2017-12-01,300.3129577636719
2017-12-04,296.7406921386719
2017-12-05,302.12353515625
2017-12-06,299.9214782714844
2017-12-07,303.8851623535156
2017-12-08,306.0382995605469
2017-12-11,304.96173095703125
2017-12-12,300.2640075683594
2017-12-13,295.4683837890625
2017-12-14,297.4257507324219
2017-12-15,309.17010498046875
2017-12-18,304.5213317871094
2017-12-19,305.597900390625
2017-12-20,305.05963134765625
2017-12-21,303.83624267578125
2017-12-22,303.5426330566406
2017-12-26,308.7786560058594
2017-12-27,308.43609619140625
2017-12-28,306.8212585449219
2017-12-29,308.43609619140625
2018-01-01,305.9404296875
2018-01-02,305.01068115234375
2018-01-03,309.1211853027344
2018-01-04,310.3445739746094
2018-01-05,325.759033203125
2018-01-08,326.4930725097656
2018-01-09,334.07794189453125
2018-01-10,332.5609436035156
2018-01-11,335.839599609375
2018-01-12,333.63751220703125
2018-01-15,328.8419189453125
2018-01-16,327.7164306640625
2018-01-17,335.1055908203125
2018-01-18,333.93115234375
2018-01-19,341.90753173828125
2018-01-22,347.77972412109375
2018-01-23,351.89019775390625
2018-01-24,357.0283508300781
2018-01-25,353.89654541015625
2018-01-29,350.3732604980469
2018-01-30,345.8222961425781
2018-01-31,346.8499450683594
2018-02-01,352.2327575683594
2018-02-02,341.6138916015625
2018-02-05,336.280029296875
2018-02-06,331.5333251953125
2018-02-07,325.8079833984375
2018-02-08,327.86322021484375
2018-02-09,318.6145324707031
2018-02-12,328.25469970703125
2018-02-14,313.5253601074219
2018-02-15,312.987060546875
2018-02-16,305.157470703125
2018-02-19,305.4021301269531
2018-02-20,302.12353515625
2018-02-21,305.6957702636719
2018-02-22,309.3658752441406
2018-02-23,316.5592956542969
2018-02-26,319.2017517089844
2018-02-27,320.1804504394531
2018-02-28,315.43377685546875
2018-03-01,314.2104187011719
2018-03-05,306.2829895019531
2018-03-06,305.5
2018-03-07,305.3042907714844
2018-03-08,301.9767150878906
2018-03-09,296.78961181640625
2018-03-12,304.5213317871094
2018-03-13,306.13616943359375
2018-03-14,312.05731201171875
2018-03-15,305.2064208984375
2018-03-16,306.2340393066406
2018-03-19,298.30657958984375
2018-03-20,295.9577331542969
2018-03-21,294.3428955078125
2018-03-22,291.8961486816406
2018-03-23,280.54327392578125
2018-03-26,296.8874816894531
2018-03-27,297.0343017578125
2018-03-28,298.35552978515625
2018-04-02,299.7257385253906
2018-04-03,306.4297790527344
2018-04-04,298.9427490234375
2018-04-05,306.3808288574219
2018-04-06,307.7999572753906
2018-04-09,309.5126647949219
2018-04-10,312.4487609863281
2018-04-11,305.35321044921875
2018-04-12,305.1085510253906
2018-04-13,302.9554138183594
2018-04-16,303.7383728027344
2018-04-17,301.340576171875
2018-04-18,302.9554138183594
2018-04-19,311.7147521972656
2018-04-20,301.9767150878906
2018-04-23,306.3808288574219
2018-04-24,317.0975646972656
2018-04-25,318.3209533691406
2018-04-26,344.89251708984375
2018-04-27,341.46710205078125
2018-04-30,354.28802490234375
2018-05-02,346.7031555175781
2018-05-03,346.4095153808594
2018-05-04,337.7480773925781
2018-05-07,340.4884033203125
2018-05-08,335.9864196777344
2018-05-09,340.4394836425781
2018-05-10,337.3076477050781
2018-05-11,342.788330078125
2018-05-14,337.4544372558594
2018-05-15,338.38421630859375
2018-05-16,342.2989807128906
2018-05-17,337.94378662109375
2018-05-18,338.1395568847656
2018-05-21,327.0313415527344
2018-05-22,327.56964111328125
2018-05-23,326.5909423828125
2018-05-24,322.9697265625
2018-05-25,332.1694641113281
2018-05-28,337.845947265625
2018-05-29,330.8482360839844
2018-05-30,335.839599609375
2018-05-31,338.82464599609375
2018-06-01,335.39923095703125
2018-06-04,338.30926513671875
2018-06-05,332.19317626953125
2018-06-06,334.5606689453125
2018-06-07,334.95526123046875
2018-06-08,333.08099365234375
2018-06-11,331.1573791503906
2018-06-12,327.7047424316406
2018-06-13,328.69122314453125
2018-06-14,332.6370849609375
2018-06-15,326.1756896972656
2018-06-18,327.16217041015625
2018-06-19,326.4223327636719
2018-06-20,331.5519714355469
2018-06-21,328.4446105957031
2018-06-22,330.56549072265625
2018-06-25,329.6283264160156
2018-06-26,331.40399169921875
2018-06-27,331.0587463378906
2018-06-28,324.8439636230469
2018-06-29,335.0539245605469
2018-07-02,332.4891052246094
2018-07-03,332.34112548828125
2018-07-04,331.0093994140625
2018-07-05,343.93212890625
2018-07-06,347.8287048339844
2018-07-09,358.3838806152344
2018-07-10,366.374267578125
2018-07-11,366.5715942382813
2018-07-12,369.728271484375
2018-07-13,370.91204833984375
2018-07-16,373.3782043457031
2018-07-17,375.6470642089844
2018-07-18,378.4585266113281
2018-07-19,386.991455078125
2018-07-20,381.26995849609375
2018-07-23,381.3686218261719
2018-07-24,379.1490478515625
2018-07-25,377.7186584472656
2018-07-26,364.7466125488281
2018-07-27,364.99322509765625
2018-07-30,364.3027038574219
2018-07-31,362.9709777832031
2018-08-01,360.8993835449219
2018-08-02,356.9041748046875
2018-08-03,368.1499328613281
2018-08-06,372.7863159179687
2018-08-07,376.485595703125
2018-08-08,377.5707092285156
2018-08-09,375.8937072753906
2018-08-10,377.6693420410156
2018-08-13,365.6837768554687
2018-08-14,377.3240966796875
2018-08-16,373.3288879394531
2018-08-17,387.8793029785156
2018-08-20,388.66845703125
2018-08-21,386.0543212890625
2018-08-23,383.341552734375
2018-08-24,369.1364135742187
2018-08-27,377.81732177734375
2018-08-28,365.5851135253906
2018-08-29,360.2088623046875
2018-08-30,356.8548583984375
2018-08-31,338.8518371582031
2018-09-03,334.4620361328125
2018-09-04,329.5296936035156
2018-09-05,339.14776611328125
2018-09-06,334.6100158691406
2018-09-07,319.0238037109375
2018-09-10,319.2704162597656
2018-09-11,312.3158264160156
2018-09-12,310.04693603515625
2018-09-14,318.7278747558594
2018-09-17,314.2887878417969
2018-09-18,319.1717834472656
2018-09-19,314.8806457519531
2018-09-21,223.43504333496097
2018-09-24,223.33639526367188
2018-09-25,216.72706604003903
2018-09-26,220.7222595214844
2018-09-27,200.49966430664065
2018-09-28,181.1648712158203
2018-10-01,198.13214111328125
2018-10-03,209.87110900878903
2018-10-04,212.09066772460935
2018-10-05,203.2124481201172
2018-10-08,218.20675659179688
2018-10-09,221.61007690429688
2018-10-10,230.7349090576172
2018-10-11,236.9496612548828
2018-10-12,243.11508178710935
2018-10-15,242.67117309570312
2018-10-16,245.53192138671875
2018-10-17,228.761962890625
2018-10-19,214.951416015625
2018-10-22,208.63803100585935
2018-10-23,210.3150177001953
2018-10-24,201.2395172119141
2018-10-25,195.6659698486328
2018-10-26,178.2548065185547
2018-10-29,178.8466796875
2018-10-30,179.58653259277344
2018-10-31,185.55467224121097
2018-11-01,201.2888336181641
2018-11-02,206.2705078125
2018-11-05,207.25697326660156
2018-11-06,211.548095703125
2018-11-07,213.02780151367188
2018-11-09,224.81610107421875
2018-11-12,220.03173828125
2018-11-13,222.3992462158203
2018-11-14,219.39051818847656
2018-11-15,203.06448364257812
2018-11-16,188.41542053222656
2018-11-19,202.0286865234375
2018-11-20,189.50054931640625
2018-11-21,195.4686737060547
2018-11-22,192.9038543701172
2018-11-26,185.35736083984375
2018-11-27,180.17840576171875
2018-11-28,159.906494140625
2018-11-29,158.27882385253906
2018-11-30,167.50230407714844
2018-12-03,175.59133911132812
2018-12-04,174.11163330078125
2018-12-05,171.05357360839844
2018-12-06,166.17056274414062
2018-12-07,163.9510040283203
2018-12-10,163.408447265625
2018-12-11,175.44337463378906
2018-12-12,184.0749664306641
2018-12-13,172.3359832763672
2018-12-14,177.9095458984375
2018-12-17,178.55075073242188
2018-12-18,176.5778045654297
2018-12-19,177.120361328125
2018-12-20,184.22293090820312
2018-12-21,180.4743499755859
2018-12-24,179.83316040039062
2018-12-26,177.02171325683594
2018-12-27,175.6899871826172
2018-12-28,178.99464416503906
2018-12-31,179.3399200439453
2019-01-01,181.7567596435547
2019-01-02,182.15135192871097
2019-01-03,181.6087951660156
2019-01-04,187.0836944580078
2019-01-07,184.61752319335935
2019-01-08,189.7471618652344
2019-01-09,183.9269866943359
2019-01-10,184.3708953857422
2019-01-11,181.7567596435547
2019-01-14,192.70657348632812
2019-01-15,200.25303649902344
2019-01-16,205.53065490722656
2019-01-17,198.7733459472656
2019-01-18,195.91258239746097
2019-01-21,189.35256958007812
2019-01-22,189.59918212890625
2019-01-23,194.5808563232422
2019-01-24,212.48524475097656
2019-01-25,216.62841796875
2019-01-28,204.6921539306641
2019-01-29,200.1543884277344
2019-01-30,196.80039978027344
2019-01-31,191.47348022460935
2019-02-01,183.0885009765625
2019-02-04,177.3669891357422
2019-02-05,173.71705627441406
2019-02-06,174.06231689453125
2019-02-07,174.5555419921875
2019-02-08,172.7305908203125
2019-02-11,170.90560913085938
2019-02-12,170.313720703125
2019-02-14,218.2560882568359
2019-02-15,216.0365295410156
2019-02-18,210.66029357910156
2019-02-19,209.96975708007812
2019-02-20,214.902099609375
2019-02-21,212.23863220214844
2019-02-22,218.99594116210935
2019-02-25,225.99986267089844
2019-02-26,226.3944549560547
2019-02-27,225.1120452880859
2019-02-28,228.02210998535156
2019-03-01,234.3848419189453
2019-03-05,234.23687744140625
2019-03-06,232.115966796875
2019-03-07,228.5646820068359
2019-03-08,229.1565704345703
2019-03-11,233.10243225097656
2019-03-12,232.6585235595703
2019-03-13,240.9941864013672
2019-03-14,246.46908569335935
2019-03-15,241.73403930664065
2019-03-18,242.62185668945312
2019-03-19,245.43328857421875
2019-03-20,248.73794555664065
2019-03-22,249.1818695068359
2019-03-25,243.90426635742188
2019-03-26,250.26698303222656
2019-03-27,264.8174133300781
2019-03-28,272.3638610839844
2019-04-01,272.16656494140625
2019-04-02,276.50701904296875
2019-04-03,269.9963684082031
2019-04-04,264.42279052734375
2019-04-05,263.2390441894531
2019-04-08,256.5310363769531
2019-04-09,266.93829345703125
2019-04-10,264.6200866699219
2019-04-11,265.4092712402344
2019-04-12,264.2748107910156
2019-04-15,261.9073181152344
2019-04-16,262.8444519042969
2019-04-18,252.33856201171875
2019-04-22,235.12469482421875
2019-04-23,229.5511474609375
2019-04-24,235.9138641357422
2019-04-25,233.84228515625
2019-04-26,233.99024963378903
2019-04-30,165.72665405273438
2019-05-02,171.3988494873047
2019-05-03,173.51974487304688
2019-05-06,164.00033569335938
2019-05-07,162.5206298828125
2019-05-08,158.57476806640625
2019-05-09,167.9955291748047
2019-05-10,161.6328125
2019-05-13,152.60662841796875
2019-05-14,153.74107360839844
2019-05-15,141.015625
2019-05-16,135.88600158691406
2019-05-17,132.33470153808594
2019-05-20,141.60751342773438
2019-05-21,139.09201049804688
2019-05-22,135.68870544433594
2019-05-23,137.8589324951172
2019-05-24,139.289306640625
2019-05-27,144.81353759765625
2019-05-28,150.7323455810547
2019-05-29,149.647216796875
2019-05-30,152.90257263183594
2019-05-31,145.8000030517578
2019-06-03,149.4499969482422
2019-06-04,152.8000030517578
2019-06-06,143.39999389648438
2019-06-07,139.89999389648438
2019-06-10,135.89999389648438
2019-06-11,139.5500030517578
2019-06-12,134.75
2019-06-13,117.0999984741211
2019-06-14,115.0500030517578
2019-06-17,116.1500015258789
2019-06-18,109.3000030517578
2019-06-19,103.1999969482422
2019-06-20,114.5500030517578
2019-06-21,109.5999984741211
2019-06-24,111.9499969482422
2019-06-25,110.0500030517578
2019-06-26,113.0500030517578
2019-06-27,112.4000015258789
2019-06-28,108.75
2019-07-01,109.1500015258789
2019-07-02,100.8000030517578
2019-07-03,99.75
2019-07-04,96.25
2019-07-05,88.1500015258789
2019-07-08,93.1500015258789
2019-07-09,91.3499984741211
2019-07-10,93.0
2019-07-11,92.4499969482422
2019-07-12,94.1999969482422
2019-07-15,93.1999969482422
2019-07-16,103.8499984741211
2019-07-17,98.4000015258789
2019-07-18,85.80000305175781
2019-07-19,83.25
2019-07-22,91.1500015258789
2019-07-23,90.6500015258789
2019-07-24,89.1500015258789
2019-07-25,87.6500015258789
2019-07-26,96.0500030517578
2019-07-29,94.75
2019-07-30,86.05000305175781
2019-07-31,91.1999969482422
2019-08-01,88.4000015258789
2019-08-02,88.30000305175781
2019-08-05,81.0999984741211
2019-08-06,85.3499984741211
2019-08-07,86.8499984741211
2019-08-08,89.19999694824219
2019-08-09,82.1500015258789
2019-08-13,73.5999984741211
2019-08-14,76.55000305175781
2019-08-16,79.44999694824219
2019-08-19,76.6500015258789
2019-08-20,71.19999694824219
2019-08-21,65.4000015258789
2019-08-22,56.29999923706055
2019-08-23,59.25
2019-08-26,62.900001525878906
2019-08-27,64.5
2019-08-28,59.5
2019-08-29,57.400001525878906
2019-08-30,59.95000076293945
2019-09-03,58.75
2019-09-04,59.45000076293945
2019-09-05,61.95000076293945
2019-09-06,60.400001525878906
2019-09-09,63.099998474121094
2019-09-11,71.5999984741211
2019-09-12,67.94999694824219
2019-09-13,68.55000305175781
2019-09-16,67.05000305175781
2019-09-17,65.0999984741211
2019-09-18,64.0999984741211
2019-09-19,54.099998474121094
2019-09-20,55.5
2019-09-23,55.45000076293945
2019-09-24,56.04999923706055
2019-09-25,53.70000076293945
2019-09-26,51.04999923706055
2019-09-27,48.75
2019-09-30,41.400001525878906
2019-10-01,32.0
2019-10-03,42.5
2019-10-04,42.150001525878906
2019-10-07,45.650001525878906
2019-10-09,43.25
2019-10-10,40.95000076293945
2019-10-11,39.599998474121094
2019-10-14,40.099998474121094
2019-10-15,40.599998474121094
2019-10-16,41.04999923706055
2019-10-17,47.400001525878906
2019-10-18,51.400001525878906
2019-10-22,51.79999923706055
2019-10-23,51.20000076293945
2019-10-24,48.29999923706055
2019-10-25,52.150001525878906
2019-10-27,54.75
2019-10-29,58.150001525878906
2019-10-30,56.79999923706055
2019-10-31,70.4000015258789
2019-11-01,66.5999984741211
2019-11-04,66.1500015258789
2019-11-05,68.30000305175781
2019-11-06,68.69999694824219
2019-11-07,66.44999694824219
2019-11-08,68.94999694824219
2019-11-11,73.0
2019-11-13,68.19999694824219
2019-11-14,68.75
2019-11-15,68.69999694824219
2019-11-18,65.8499984741211
2019-11-19,64.1500015258789
2019-11-20,65.8499984741211
2019-11-21,64.25
2019-11-22,64.80000305175781
2019-11-25,63.75
2019-11-26,63.150001525878906
2019-11-27,68.25
2019-11-28,70.05000305175781
2019-11-29,68.30000305175781
2019-12-02,64.05000305175781
2019-12-03,59.5
2019-12-04,63.0
2019-12-05,62.099998474121094
2019-12-06,56.0
2019-12-09,56.25
2019-12-10,50.54999923706055
2019-12-11,42.79999923706055
2019-12-12,45.349998474121094
2019-12-13,46.650001525878906
2019-12-16,46.79999923706055
2019-12-17,47.599998474121094
2019-12-18,46.75
2019-12-19,49.900001525878906
2019-12-20,51.400001525878906
2019-12-23,49.650001525878906
2019-12-24,51.20000076293945
2019-12-26,48.650001525878906
2019-12-27,48.0
2019-12-30,47.349998474121094
2019-12-31,46.95000076293945
2020-01-01,46.650001525878906
2020-01-02,47.349998474121094
2020-01-03,47.099998474121094
2020-01-06,45.150001525878906
2020-01-07,45.04999923706055
2020-01-08,46.04999923706055
2020-01-09,47.29999923706055
2020-01-10,44.75
2020-01-13,42.099998474121094
2020-01-14,38.54999923706055
2020-01-15,39.75
2020-01-16,39.95000076293945
2020-01-17,39.25
2020-01-20,38.650001525878906
2020-01-21,38.349998474121094
2020-01-22,38.45000076293945
2020-01-23,40.95000076293945
2020-01-24,42.79999923706055
2020-01-27,42.400001525878906
2020-01-28,41.650001525878906
2020-01-29,41.20000076293945
2020-01-30,39.04999923706055
2020-01-31,39.25
2020-02-03,36.0
2020-02-04,34.95000076293945
2020-02-05,37.599998474121094
2020-02-06,38.54999923706055
2020-02-07,38.70000076293945
2020-02-10,37.54999923706055
2020-02-11,36.849998474121094
2020-02-12,35.20000076293945
2020-02-13,37.20000076293945
2020-02-14,38.900001525878906
2020-02-17,37.150001525878906
2020-02-18,35.04999923706055
2020-02-19,35.29999923706055
2020-02-20,35.45000076293945
2020-02-24,34.95000076293945
2020-02-25,35.150001525878906
2020-02-26,36.54999923706055
2020-02-27,36.79999923706055
2020-02-28,34.599998474121094
2020-03-02,31.549999237060547
2020-03-03,31.200000762939453
2020-03-04,29.299999237060547
2020-03-05,36.79999923706055
2020-03-06,16.149999618530273
2020-03-09,21.25
2020-03-11,28.799999237060547
2020-03-12,25.049999237060547
2020-03-13,25.549999237060547
2020-03-16,37.099998474121094
2020-03-17,58.650001525878906
2020-03-18,60.45000076293945
2020-03-19,53.849998474121094
2020-03-20,45.849998474121094
2020-03-23,39.75
2020-03-24,35.0
2020-03-25,29.600000381469727
2020-03-26,26.600000381469727
2020-03-27,26.350000381469727
2020-03-30,24.899999618530273
2020-03-31,22.450000762939453
2020-04-01,23.950000762939453
2020-04-03,24.100000381469727
2020-04-07,24.549999237060547
2020-04-08,24.75
2020-04-09,24.899999618530273
2020-04-13,24.100000381469727
2020-04-15,24.5
2020-04-16,24.600000381469727
2020-04-17,25.100000381469727
2020-04-20,29.450000762939453
2020-04-21,29.649999618530273
2020-04-22,29.600000381469727
2020-04-23,28.299999237060547
2020-04-24,26.600000381469727
2020-04-27,27.049999237060547
2020-04-28,27.25
2020-04-29,28.049999237060547
2020-04-30,27.899999618530273
2020-05-04,27.049999237060547
2020-05-05,26.600000381469727
2020-05-06,26.299999237060547
2020-05-07,28.100000381469727
2020-05-08,27.049999237060547
2020-05-11,27.799999237060547
2020-05-12,27.950000762939453
2020-05-13,28.649999618530273
2020-05-14,28.200000762939453
2020-05-15,28.700000762939453
2020-05-18,27.549999237060547
2020-05-19,27.399999618530273
2020-05-20,27.149999618530273
2020-05-21,26.899999618530273
2020-05-22,26.549999237060547
2020-05-26,27.399999618530273
2020-05-27,27.600000381469727
2020-05-28,27.0
2020-05-29,26.850000381469727
2020-06-01,27.149999618530273
2020-06-02,27.149999618530273
2020-06-03,27.950000762939453
2020-06-04,27.950000762939453
2020-06-05,28.850000381469727
2020-06-08,30.600000381469727
2020-06-09,29.850000381469727
2020-06-10,30.399999618530273
2020-06-11,29.799999237060547
2020-06-12,29.5
2020-06-15,29.0
2020-06-16,28.399999618530273
2020-06-17,27.649999618530273
2020-06-18,28.0
2020-06-19,28.0
2020-06-22,27.75
2020-06-23,27.549999237060547
2020-06-24,27.049999237060547
2020-06-25,27.0
2020-06-26,26.75
2020-06-29,26.100000381469727
2020-06-30,25.600000381469727
2020-07-01,26.899999618530273
2020-07-02,26.25
2020-07-03,26.149999618530273
2020-07-06,26.049999237060547
2020-07-07,25.75
2020-07-08,26.049999237060547
2020-07-09,26.649999618530273
2020-07-10,25.549999237060547
2020-07-13,22.049999237060547
2020-07-14,20.950000762939453
2020-07-15,20.450000762939453
2020-07-16,19.200000762939453
2020-07-17,19.799999237060547
2020-07-20,19.450000762939453
2020-07-21,19.299999237060547
2020-07-22,18.25
2020-07-23,14.75
2020-07-24,13.649999618530272
2020-07-27,12.300000190734863
2020-07-28,11.899999618530272
2020-07-29,11.699999809265137
2020-07-30,11.949999809265137
2020-07-31,11.949999809265137
2020-08-03,12.0
2020-08-04,12.25
2020-08-05,12.850000381469728
2020-08-06,13.449999809265137
2020-08-07,14.100000381469728
2020-08-10,14.800000190734863
2020-08-11,15.5
2020-08-12,16.25
2020-08-13,15.850000381469728
2020-08-14,15.100000381469728
2020-08-17,14.350000381469728
2020-08-18,15.050000190734863
2020-08-19,15.800000190734863
2020-08-20,15.75
2020-08-21,15.550000190734863
2020-08-24,14.800000190734863
2020-08-25,14.75
2020-08-26,14.649999618530272
2020-08-27,14.699999809265137
2020-08-28,15.0
2020-08-31,14.350000381469728
2020-09-01,14.649999618530272
2020-09-02,14.399999618530272
2020-09-03,14.600000381469728
2020-09-04,14.25
2020-09-07,14.100000381469728
2020-09-08,13.949999809265137
2020-09-09,13.649999618530272
2020-09-10,13.899999618530272
2020-09-11,14.550000190734863
2020-09-14,14.75
2020-09-15,14.550000190734863
2020-09-16,14.25
2020-09-17,14.100000381469728
2020-09-18,14.0
2020-09-21,13.550000190734863
2020-09-22,13.199999809265137
2020-09-23,13.149999618530272
2020-09-24,12.949999809265137
2020-09-25,13.350000381469728
2020-09-28,13.550000190734863
2020-09-29,13.350000381469728
2020-09-30,13.149999618530272
2020-10-01,13.300000190734863
2020-10-05,13.350000381469728
2020-10-06,13.300000190734863
2020-10-07,13.149999618530272
2020-10-08,13.100000381469728
